Order Item ID,Order ID,date,Order Time,qty,prod_code,Customer ID,RegCode,Gross Sales,Discount %,Gross Profit,Purchase Price,Net Tot Sales,Discount,Net Tot Profit
143139,57226,2017-04-15,08:27:00,5,Go-Sh-UAGTSSR,8666,LA-CA-MEXICO,200,0.16,97,103, 840, 160, 325
143237,57263,2017-04-07,13:43:00,5,Go-Sh-UAGTSSR,283,LA-CA-MEXICO,200,0.12,97,103, 880, 120, 365
143541,57388,2017-04-17,17:13:00,5,Go-Sh-UAGTSSR,11781,LA-SA-BRAZIL,200,0.1,97,103, 900, 100, 385
143893,57518,2017-04-19,14:46:00,5,Go-Sh-UAGTSSR,6977,LA-CA-PANAMA,200,0.02,97,103, 980, 20, 465
144091,57605,2017-04-11,19:19:00,5,Go-Sh-UAGTSSR,3704,LA-CA-GUATEMA,200,0.2,97,103, 800, 200, 285
144126,57616,2017-06-02,12:36:00,5,Go-Sh-UAGTSSR,6545,LA-CA-EL SALV,200,0.18,97,103, 820, 180, 305
144338,57698,2017-04-22,05:49:00,5,Go-Sh-UAGTSSR,10268,LA-CA-GUATEMA,200,0.17,97,103, 830, 170, 315
144712,57836,2017-07-03,22:11:00,5,Go-Sh-UAGTSSR,299,LA-CA-EL SALV,200,0.04,97,103, 960, 40, 445
144870,57898,2015-08-28,01:35:00,5,Go-Sh-UAGTSSR,5004,LA-CA-GUATEMA,200,0.01,97,103, 990, 10, 475
144880,57901,2017-04-25,04:56:00,5,Go-Sh-UAGTSSR,11866,LA-SA-BRAZIL,200,0,97,103, 1.000, 0, 485
144886,57908,2017-07-10,21:39:00,5,Go-Sh-UAGTSSR,6672,LA-CA-GUATEMA,200,0.25,97,103, 750, 250, 235
144921,57926,2015-07-11,17:04:00,5,Go-Sh-UAGTSSR,8462,LA-SA-BRAZIL,200,0.2,97,103, 800, 200, 285
145021,57963,2015-07-14,08:29:00,5,Go-Sh-UAGTSSR,2,LA-CA-HONDURA,200,0.16,97,103, 840, 160, 325
145091,57988,2017-04-26,11:25:00,5,Go-Sh-UAGTSSR,10391,LA-SA-BRAZIL,200,0.15,97,103, 850, 150, 335
147782,59036,2017-05-11,18:35:00,5,Go-Sh-UAGTSSR,546,LA-CA-MEXICO,200,0.03,97,103, 970, 30, 455
148243,59226,2017-07-23,14:48:00,5,Go-Sh-UAGTSSR,155,LA-SA-BRAZIL,200,0.16,97,103, 840, 160, 325
148314,59256,2017-05-14,23:39:00,5,Go-Sh-UAGTSSR,4188,LA-SA-BRAZIL,200,0.15,97,103, 850, 150, 335
148416,59288,2017-04-24,07:34:00,5,Go-Sh-UAGTSSR,8792,LA-CA-MEXICO,200,0.1,97,103, 900, 100, 385
148557,59341,2015-08-09,00:23:00,5,Go-Sh-UAGTSSR,9832,LA-CA-MEXICO,200,0.09,97,103, 910, 90, 395
148597,59358,2017-05-16,11:24:00,5,Go-Sh-UAGTSSR,11826,LA-CA-MEXICO,200,0.07,97,103, 930, 70, 415
148957,59513,2017-05-18,17:42:00,5,Go-Sh-UAGTSSR,6400,LA-SA-ARGENTI,200,0.05,97,103, 950, 50, 435
149183,59608,2015-09-18,23:48:00,5,Go-Sh-UAGTSSR,1528,LA-SA-BRAZIL,200,0.03,97,103, 970, 30, 455
149332,59671,2017-07-10,12:12:00,5,Go-Sh-UAGTSSR,9669,LA-SA-BRAZIL,200,0.01,97,103, 990, 10, 475
149342,59676,2017-05-21,02:48:00,5,Go-Sh-UAGTSSR,5390,LA-CA-GUATEMA,200,0,97,103, 1.000, 0, 485
149371,59691,2017-07-25,06:23:00,5,Go-Sh-UAGTSSR,10340,LA-CA-MEXICO,200,0.25,97,103, 750, 250, 235
149848,59875,2017-05-24,00:31:00,5,Go-Sh-UAGTSSR,7537,LA-CA-HONDURA,200,0.16,97,103, 840, 160, 325
149918,59898,2016-01-11,06:18:00,5,Go-Sh-UAGTSSR,7459,LA-CA-MEXICO,200,0.15,97,103, 850, 150, 335
152629,61011,2017-06-09,14:31:00,5,Go-Sh-UAGTSSR,10139,LA-SA-VENEZUE,200,0.06,97,103, 940, 60, 425
152741,61056,2017-06-10,06:17:00,5,Go-Sh-UAGTSSR,9513,LA-CA-MEXICO,200,0.05,97,103, 950, 50, 435
152795,61081,2015-09-05,01:55:00,5,Go-Sh-UAGTSSR,10565,LA-CA-HONDURA,200,0.04,97,103, 960, 40, 445
153470,61346,2017-06-14,11:53:00,5,Go-Sh-UAGTSSR,4078,LA-SA-BRAZIL,200,0,97,103, 1.000, 0, 485
153833,61516,2017-06-16,23:26:00,5,Go-Sh-UAGTSSR,9098,LA-SA-BRAZIL,200,0.17,97,103, 830, 170, 315
154023,61598,2017-08-05,03:03:00,5,Go-Sh-UAGTSSR,10538,EU-WE-FRANCE,200,0.15,97,103, 850, 150, 335
154059,61613,2017-06-18,09:25:00,5,Go-Sh-UAGTSSR,1578,EU-WE-GERMANY,200,0.13,97,103, 870, 130, 355
154147,61658,2017-06-19,01:11:00,5,Go-Sh-UAGTSSR,8551,EU-WE-FRANCE,200,0.12,97,103, 880, 120, 365
154245,61693,2017-06-19,13:27:00,5,Go-Sh-UAGTSSR,7752,EU-SE-SPAIN,200,0.1,97,103, 900, 100, 385
154494,61805,2017-05-21,22:25:00,5,Go-Sh-UAGTSSR,3268,EU-WE-FRANCE,200,0.06,97,103, 940, 60, 425
155003,61996,2015-11-05,09:43:00,5,Go-Sh-UAGTSSR,5468,EU-WE-FRANCE,200,0.18,97,103, 820, 180, 305
158151,63258,2017-07-12,09:44:00,5,Go-Sh-UAGTSSR,12089,EU-WE-GERMANY,200,0.15,97,103, 850, 150, 335
158221,63285,2017-08-09,14:36:00,5,Go-Sh-UAGTSSR,845,EU-NE-UNITED,200,0.13,97,103, 870, 130, 355
158275,63303,2017-07-13,01:30:00,5,Go-Sh-UAGTSSR,2574,EU-WE-FRANCE,200,0.12,97,103, 880, 120, 365
158363,63335,2017-07-13,12:43:00,5,Go-Sh-UAGTSSR,10079,EU-NE-UNITED,200,0.1,97,103, 900, 100, 385
159059,63635,2015-09-12,19:57:00,5,Go-Sh-UAGTSSR,9205,EU-WE-FRANCE,200,0.05,97,103, 950, 50, 435
159644,63866,2017-07-21,06:45:00,5,Go-Sh-UAGTSSR,10306,EU-SE-SPAIN,200,0.16,97,103, 840, 160, 325
159749,63906,2017-07-21,20:46:00,5,Go-Sh-UAGTSSR,10205,EU-SE-ITALY,200,0.15,97,103, 850, 150, 335
159835,63938,2015-10-10,12:13:00,5,Go-Sh-UAGTSSR,2663,EU-NE-UNITED,200,0.13,97,103, 870, 130, 355
159899,63961,2015-11-14,04:17:00,5,Go-Sh-UAGTSSR,740,EU-WE-GERMANY,200,0.1,97,103, 900, 100, 385
162690,65098,2017-08-05,23:01:00,5,Go-Sh-UAGTSSR,5621,EU-SE-SPAIN,200,0.02,97,103, 980, 20, 465
163075,65256,2017-08-10,13:43:00,5,Go-Sh-UAGTSSR,2306,EU-SE-ITALY,200,0.16,97,103, 840, 160, 325
163227,65311,2017-08-08,06:22:00,5,Go-Sh-UAGTSSR,7273,EU-NE-UNITED,200,0.09,97,103, 910, 90, 395
163257,65321,2015-11-17,10:45:00,5,Go-Sh-UAGTSSR,1961,EU-WE-GERMANY,200,0.07,97,103, 930, 70, 415
163764,65521,2017-08-14,10:34:00,5,Go-Sh-UAGTSSR,8770,EU-SE-PORTUGA,200,0.01,97,103, 990, 10, 475
163900,65581,2015-11-26,05:19:00,5,Go-Sh-UAGTSSR,718,EU-WE-FRANCE,200,0,97,103, 1.000, 0, 485
163907,65583,2017-08-15,08:17:00,5,Go-Sh-UAGTSSR,4590,EU-WE-GERMANY,200,0.25,97,103, 750, 250, 235
164005,65626,2016-04-01,05:40:00,5,Go-Sh-UAGTSSR,6726,EU-WE-GERMANY,200,0.2,97,103, 800, 200, 285
164153,65683,2017-09-03,10:32:00,5,Go-Sh-UAGTSSR,10732,EU-NE-UNITED,200,0.18,97,103, 820, 180, 305
164181,65696,2017-08-16,23:53:00,5,Go-Sh-UAGTSSR,4037,EU-WE-FRANCE,200,0.17,97,103, 830, 170, 315
164457,65803,2017-08-18,13:22:00,5,Go-Sh-UAGTSSR,8796,EU-WE-FRANCE,200,0.13,97,103, 870, 130, 355
164770,65933,2015-05-27,22:34:00,5,Go-Sh-UAGTSSR,9128,EU-WE-FRANCE,200,0.1,97,103, 900, 100, 385
167548,67026,2017-09-23,02:27:00,5,Go-Sh-UAGTSSR,11498,EU-WE-FRANCE,200,0.25,97,103, 750, 250, 235
168036,67231,2017-09-08,21:13:00,5,Go-Sh-UAGTSSR,9307,EU-WE-GERMANY,200,0.16,97,103, 840, 160, 325
168051,67238,2015-11-17,16:22:00,5,Go-Sh-UAGTSSR,1141,EU-NE-FINLAND,200,0.15,97,103, 850, 150, 335
168078,67248,2017-09-08,15:37:00,5,Go-Sh-UAGTSSR,3674,EU-SE-ITALY,200,0.13,97,103, 870, 130, 355
168245,67315,2015-11-30,23:10:00,5,Go-Sh-UAGTSSR,4776,EU-NE-UNITED,200,0.09,97,103, 910, 90, 395
168383,67368,2015-12-29,18:45:00,5,Go-Sh-UAGTSSR,10278,EU-WE-GERMANY,200,0.07,97,103, 930, 70, 415
168437,67388,2017-09-10,16:40:00,5,Go-Sh-UAGTSSR,3052,EU-SE-ITALY,200,0.06,97,103, 940, 60, 425
168870,67545,2017-09-12,23:40:00,5,Go-Sh-UAGTSSR,7027,EU-WE-FRANCE,200,0.02,97,103, 980, 20, 465
168917,67565,2015-10-12,22:01:00,5,Go-Sh-UAGTSSR,3424,EU-NE-UNITED,200,0.01,97,103, 990, 10, 475
169505,67801,2015-12-24,10:11:00,5,Go-Sh-UAGTSSR,8487,EU-WE-FRANCE,200,0.17,97,103, 830, 170, 315
169598,67833,2017-09-17,04:34:00,5,Go-Sh-UAGTSSR,7904,EU-WE-FRANCE,200,0.16,97,103, 840, 160, 325
169710,67881,2017-09-17,21:23:00,5,Go-Sh-UAGTSSR,7554,EU-WE-GERMANY,200,0.15,97,103, 850, 150, 335
169733,67888,2017-09-29,21:22:00,5,Go-Sh-UAGTSSR,5430,EU-WE-GERMANY,200,0.13,97,103, 870, 130, 355
169782,67908,2016-01-25,05:35:00,5,Go-Sh-UAGTSSR,796,EU-SE-SPAIN,200,0.12,97,103, 880, 120, 365
30,11,2016-12-14,15:17:00,4,Go-Sh-UAGTSSR,918,LA-SA-BRAZIL,160,0.05,97,63, 608, 32, 356
114,45,2017-01-02,21:23:00,4,Go-Sh-UAGTSSR,2636,LA-CA-MEXICO,160,0.03,97,63, 621, 19.20, 368.80
578,236,2016-05-10,07:32:00,4,Go-Sh-UAGTSSR,9785,LA-CA-EL SALV,160,0.16,97,63, 538, 102.40, 285.60
738,293,2017-08-28,10:54:00,4,Go-Sh-UAGTSSR,4731,LA-SA-BRAZIL,160,0.13,97,63, 557, 83.20, 304.80
844,338,2015-01-05,22:03:00,4,Go-Sh-UAGTSSR,4666,LA-SA-ARGENTI,160,0.12,97,63, 563, 76.80, 311.20
2957,1191,2015-01-18,08:54:00,4,Go-Sh-UAGTSSR,3254,LA-C-CUBA,160,0.13,97,63, 557, 83.20, 304.80
2967,1195,2015-05-19,07:30:00,4,Go-Sh-UAGTSSR,7703,LA-C-DOMINIC,160,0.12,97,63, 563, 76.80, 311.20
3741,1501,2015-01-22,21:31:00,4,Go-Sh-UAGTSSR,4787,LA-SA-BRAZIL,160,0.17,97,63, 531, 108.80, 279.20
3808,1523,2015-01-23,05:13:00,4,Go-Sh-UAGTSSR,8256,LA-CA-HONDURA,160,0.16,97,63, 538, 102.40, 285.60
4232,1703,2015-01-11,11:32:00,4,Go-Sh-UAGTSSR,10185,LA-CA-MEXICO,160,0.09,97,63, 582, 57.60, 330.40
4325,1733,2015-12-28,01:04:00,4,Go-Sh-UAGTSSR,8069,LA-CA-NICARAG,160,0.07,97,63, 595, 44.80, 343.20
4475,1793,2015-03-13,19:20:00,4,Go-Sh-UAGTSSR,8018,LA-SA-BRAZIL,160,0.04,97,63, 614, 25.60, 362.40
4905,1961,2015-01-29,14:40:00,4,Go-Sh-UAGTSSR,3109,LA-CA-MEXICO,160,0.01,97,63, 634, 6.40, 381.60
4961,1985,2015-01-29,23:05:00,4,Go-Sh-UAGTSSR,2798,LA-CA-HONDURA,160,0,97,63, 640, 0, 388
5263,2105,2016-06-01,18:43:00,4,Go-Sh-UAGTSSR,10538,LA-SA-BRAZIL,160,0.17,97,63, 531, 108.80, 279.20
5779,2306,2016-01-01,19:17:00,4,Go-Sh-UAGTSSR,939,LA-SA-VENEZUE,160,0.09,97,63, 582, 57.60, 330.40
6311,2523,2016-06-13,13:05:00,4,Go-Sh-UAGTSSR,5865,LA-CA-NICARAG,160,0.18,97,63, 525, 115.20, 272.80
7249,2901,2015-02-25,23:13:00,4,Go-Sh-UAGTSSR,10464,LA-SA-BRAZIL,160,0.04,97,63, 614, 25.60, 362.40
7299,2926,2015-02-26,15:20:00,4,Go-Sh-UAGTSSR,4528,LA-CA-EL SALV,160,0.02,97,63, 627, 12.80, 375.20
7387,2963,2015-02-03,15:32:00,4,Go-Sh-UAGTSSR,11804,LA-CA-EL SALV,160,0,97,63, 640, 0, 388
7401,2966,2015-03-08,12:31:00,4,Go-Sh-UAGTSSR,2852,LA-C-DOMINIC,160,0.25,97,63, 480, 160, 228
7740,3108,2015-01-22,07:09:00,4,Go-Sh-UAGTSSR,6315,LA-C-DOMINIC,160,0.16,97,63, 538, 102.40, 285.60
8857,3558,2015-02-21,22:10:00,4,Go-Sh-UAGTSSR,5297,LA-SA-COLOMBI,160,0.04,97,63, 614, 25.60, 362.40
8949,3598,2017-01-10,23:08:00,4,Go-Sh-UAGTSSR,11174,LA-CA-HONDURA,160,0.02,97,63, 627, 12.80, 375.20
9712,3905,2016-12-16,03:01:00,4,Go-Sh-UAGTSSR,3042,LA-C-CUBA,160,0.18,97,63, 525, 115.20, 272.80
9841,3961,2015-02-27,19:21:00,4,Go-Sh-UAGTSSR,9121,LA-SA-ARGENTI,160,0.15,97,63, 544, 96, 292
9888,3983,2015-02-28,03:04:00,4,Go-Sh-UAGTSSR,2490,LA-C-CUBA,160,0.12,97,63, 563, 76.80, 311.20
10904,4353,2015-02-11,02:55:00,4,Go-Sh-UAGTSSR,11769,LA-CA-PANAMA,160,0.03,97,63, 621, 19.20, 368.80
10942,4366,2015-03-05,17:15:00,4,Go-Sh-UAGTSSR,8317,LA-CA-EL SALV,160,0.02,97,63, 627, 12.80, 375.20
10989,4388,2015-03-28,13:32:00,4,Go-Sh-UAGTSSR,6986,LA-SA-ARGENTI,160,0.01,97,63, 634, 6.40, 381.60
11006,4396,2015-02-03,02:34:00,4,Go-Sh-UAGTSSR,6814,LA-CA-MEXICO,160,0,97,63, 640, 0, 388
11396,4551,2015-03-08,10:04:00,4,Go-Sh-UAGTSSR,1689,LA-SA-COLOMBI,160,0.15,97,63, 544, 96, 292
11416,4558,2015-03-04,16:01:00,4,Go-Sh-UAGTSSR,10116,LA-C-DOMINIC,160,0.13,97,63, 557, 83.20, 304.80
11432,4563,2016-06-18,04:30:00,4,Go-Sh-UAGTSSR,6355,LA-CA-PANAMA,160,0.12,97,63, 563, 76.80, 311.20
12270,4903,2015-01-31,17:07:00,4,Go-Sh-UAGTSSR,8418,LA-C-DOMINIC,160,0.18,97,63, 525, 115.20, 272.80
12317,4923,2015-02-13,05:43:00,4,Go-Sh-UAGTSSR,12039,LA-SA-BRAZIL,160,0.15,97,63, 544, 96, 292
12901,5163,2016-01-12,05:25:00,4,Go-Sh-UAGTSSR,9149,LA-SA-BRAZIL,160,0.03,97,63, 621, 19.20, 368.80
12962,5191,2015-03-17,18:17:00,4,Go-Sh-UAGTSSR,109,LA-C-MARTINI,160,0.02,97,63, 627, 12.80, 375.20
14695,5903,2016-05-15,00:21:00,4,Go-Sh-UAGTSSR,2356,LA-CA-NICARAG,160,0.12,97,63, 563, 76.80, 311.20
14744,5926,2016-02-29,12:22:00,4,Go-Sh-UAGTSSR,8807,LA-C-CUBA,160,0.1,97,63, 576, 64, 324
14755,5931,2015-03-31,22:49:00,4,Go-Sh-UAGTSSR,3739,LA-C-BARBADO,160,0.09,97,63, 582, 57.60, 330.40
14842,5963,2015-03-29,00:45:00,4,Go-Sh-UAGTSSR,1363,LA-CA-MEXICO,160,0.05,97,63, 608, 32, 356
14930,5996,2015-07-13,11:28:00,4,Go-Sh-UAGTSSR,7862,LA-CA-MEXICO,160,0.04,97,63, 614, 25.60, 362.40
15299,6121,2015-04-15,14:13:00,4,Go-Sh-UAGTSSR,10762,LA-CA-GUATEMA,160,0.15,97,63, 544, 96, 292
15330,6131,2016-01-05,22:46:00,4,Go-Sh-UAGTSSR,1293,LA-CA-EL SALV,160,0.13,97,63, 557, 83.20, 304.80
15347,6136,2015-05-13,00:09:00,4,Go-Sh-UAGTSSR,2220,LA-CA-NICARAG,160,0.12,97,63, 563, 76.80, 311.20
15401,6163,2015-04-29,12:47:00,4,Go-Sh-UAGTSSR,9323,LA-SA-BRAZIL,160,0.09,97,63, 582, 57.60, 330.40
16437,6581,2015-04-07,01:16:00,4,Go-Sh-UAGTSSR,11961,LA-CA-MEXICO,160,0.17,97,63, 531, 108.80, 279.20
17439,6961,2017-03-16,09:54:00,4,Go-Sh-UAGTSSR,4523,LA-CA-MEXICO,160,0.01,97,63, 634, 6.40, 381.60
17939,7166,2015-04-29,19:48:00,4,Go-Sh-UAGTSSR,4152,LA-CA-MEXICO,160,0.18,97,63, 525, 115.20, 272.80
17993,7185,2015-04-15,20:52:00,4,Go-Sh-UAGTSSR,2653,LA-CA-MEXICO,160,0.16,97,63, 538, 102.40, 285.60
18489,7383,2015-04-18,18:14:00,4,Go-Sh-UAGTSSR,9845,LA-SA-COLOMBI,160,0.06,97,63, 602, 38.40, 349.60
18488,7383,2015-04-18,18:14:00,4,Go-Sh-UAGTSSR,9845,LA-SA-COLOMBI,160,0.07,97,63, 595, 44.80, 343.20
18936,7553,2016-06-22,15:00:00,4,Go-Sh-UAGTSSR,4489,LA-CA-MEXICO,160,0.01,97,63, 634, 6.40, 381.60
19454,7781,2016-07-18,12:10:00,4,Go-Sh-UAGTSSR,6300,LA-SA-CHILE,160,0.18,97,63, 525, 115.20, 272.80
20218,8101,2015-02-11,12:43:00,4,Go-Sh-UAGTSSR,8535,LA-CA-MEXICO,160,0.09,97,63, 582, 57.60, 330.40
20274,8121,2015-05-11,21:53:00,4,Go-Sh-UAGTSSR,3655,LA-CA-MEXICO,160,0.07,97,63, 595, 44.80, 343.20
20295,8128,2015-04-29,15:15:00,4,Go-Sh-UAGTSSR,11862,LA-C-JAMAICA,160,0.06,97,63, 602, 38.40, 349.60
20477,8198,2016-06-29,15:10:00,4,Go-Sh-UAGTSSR,6877,LA-SA-ECUADOR,160,0.03,97,63, 621, 19.20, 368.80
21795,8735,2015-05-08,11:54:00,4,Go-Sh-UAGTSSR,4210,LA-SA-BRAZIL,160,0.17,97,63, 531, 108.80, 279.20
22340,8953,2016-02-11,17:39:00,4,Go-Sh-UAGTSSR,5390,LA-CA-GUATEMA,160,0.09,97,63, 582, 57.60, 330.40
22366,8968,2015-05-11,21:32:00,4,Go-Sh-UAGTSSR,10797,LA-CA-MEXICO,160,0.07,97,63, 595, 44.80, 343.20
23822,9533,2016-05-08,12:05:00,4,Go-Sh-UAGTSSR,7685,LA-CA-GUATEMA,160,0.05,97,63, 608, 32, 356
23875,9561,2016-08-04,04:37:00,4,Go-Sh-UAGTSSR,11717,LA-SA-BRAZIL,160,0.03,97,63, 621, 19.20, 368.80
24234,9701,2015-03-15,21:05:00,4,Go-Sh-UAGTSSR,11570,LA-SA-BRAZIL,160,0.18,97,63, 525, 115.20, 272.80
24320,9736,2015-02-14,03:05:00,4,Go-Sh-UAGTSSR,10693,LA-CA-MEXICO,160,0.16,97,63, 538, 102.40, 285.60
24435,9785,2016-03-25,14:15:00,4,Go-Sh-UAGTSSR,8472,LA-C-CUBA,160,0.13,97,63, 557, 83.20, 304.80
24723,9901,2015-10-02,22:23:00,4,Go-Sh-UAGTSSR,5376,LA-SA-BRAZIL,160,0.05,97,63, 608, 32, 356
24930,9981,2015-05-26,16:26:00,4,Go-Sh-UAGTSSR,9753,LA-SA-VENEZUE,160,0.01,97,63, 634, 6.40, 381.60
27730,11078,2015-07-03,19:11:00,4,Go-Sh-UAGTSSR,3531,EU-WE-FRANCE,160,0.07,97,63, 595, 44.80, 343.20
28099,11243,2015-04-24,13:40:00,4,Go-Sh-UAGTSSR,6300,EU-WE-FRANCE,160,0,97,63, 640, 0, 388
28272,11306,2017-05-06,19:07:00,4,Go-Sh-UAGTSSR,12170,EU-WE-FRANCE,160,0.18,97,63, 525, 115.20, 272.80
28321,11328,2015-02-17,10:58:00,4,Go-Sh-UAGTSSR,4106,EU-WE-NETHERL,160,0.17,97,63, 531, 108.80, 279.20
28421,11361,2015-06-15,19:54:00,4,Go-Sh-UAGTSSR,11760,EU-SE-SPAIN,160,0.16,97,63, 538, 102.40, 285.60
28807,11516,2015-02-27,03:35:00,4,Go-Sh-UAGTSSR,4988,EU-WE-FRANCE,160,0.07,97,63, 595, 44.80, 343.20
28921,11565,2015-03-08,14:16:00,4,Go-Sh-UAGTSSR,1412,EU-WE-GERMANY,160,0.05,97,63, 608, 32, 356
28966,11586,2015-05-06,19:37:00,4,Go-Sh-UAGTSSR,10003,EU-WE-FRANCE,160,0.03,97,63, 621, 19.20, 368.80
29043,11618,2015-06-19,13:57:00,4,Go-Sh-UAGTSSR,2187,EU-NE-UNITED,160,0.01,97,63, 634, 6.40, 381.60
29626,11851,2016-04-16,10:43:00,4,Go-Sh-UAGTSSR,9252,EU-WE-FRANCE,160,0.16,97,63, 538, 102.40, 285.60
32611,13038,2015-07-26,16:10:00,4,Go-Sh-UAGTSSR,7005,EU-SE-PORTUGA,160,0.01,97,63, 634, 6.40, 381.60
32709,13078,2015-07-10,21:27:00,4,Go-Sh-UAGTSSR,11663,EU-WE-GERMANY,160,0,97,63, 640, 0, 388
32732,13085,2016-07-12,11:49:00,4,Go-Sh-UAGTSSR,10164,EU-SE-ITALY,160,0.25,97,63, 480, 160, 228
33041,13203,2015-07-25,18:48:00,4,Go-Sh-UAGTSSR,5900,EU-NE-UNITED,160,0.16,97,63, 538, 102.40, 285.60
33065,13215,2015-07-12,21:27:00,4,Go-Sh-UAGTSSR,7465,EU-WE-GERMANY,160,0.15,97,63, 544, 96, 292
33165,13255,2015-11-03,16:44:00,4,Go-Sh-UAGTSSR,10447,EU-WE-GERMANY,160,0.12,97,63, 563, 76.80, 311.20
33272,13298,2016-05-20,13:49:00,4,Go-Sh-UAGTSSR,10549,EU-SE-ITALY,160,0.1,97,63, 576, 64, 324
33389,13336,2015-08-07,00:44:00,4,Go-Sh-UAGTSSR,12153,EU-NE-IRELAND,160,0.07,97,63, 595, 44.80, 343.20
33868,13513,2015-08-22,10:42:00,4,Go-Sh-UAGTSSR,10286,EU-SE-PORTUGA,160,0.02,97,63, 627, 12.80, 375.20
34582,13805,2016-09-15,02:27:00,4,Go-Sh-UAGTSSR,8722,EU-NE-UNITED,160,0.18,97,63, 525, 115.20, 272.80
34616,13818,2015-07-21,16:42:00,4,Go-Sh-UAGTSSR,7656,EU-NE-UNITED,160,0.17,97,63, 531, 108.80, 279.20
34806,13905,2016-07-19,21:27:00,4,Go-Sh-UAGTSSR,11468,EU-WE-FRANCE,160,0.13,97,63, 557, 83.20, 304.80
37604,15018,2016-04-09,12:39:00,4,Go-Sh-UAGTSSR,5707,EU-SE-ITALY,160,0.06,97,63, 602, 38.40, 349.60
38077,15225,2016-04-10,02:19:00,4,Go-Sh-UAGTSSR,3535,EU-WE-FRANCE,160,0.2,97,63, 512, 128, 260
38199,15278,2015-08-12,00:12:00,4,Go-Sh-UAGTSSR,3934,EU-WE-FRANCE,160,0.17,97,63, 531, 108.80, 279.20
39134,15655,2015-08-17,12:17:00,4,Go-Sh-UAGTSSR,2278,EU-SE-SPAIN,160,0,97,63, 640, 0, 388
39722,15901,2015-08-21,02:28:00,4,Go-Sh-UAGTSSR,9890,EU-WE-GERMANY,160,0.13,97,63, 557, 83.20, 304.80
39905,15973,2016-10-01,23:06:00,4,Go-Sh-UAGTSSR,6978,EU-NE-DENMARK,160,0.12,97,63, 563, 76.80, 311.20
39948,15986,2015-08-22,08:15:00,4,Go-Sh-UAGTSSR,12025,EU-SE-PORTUGA,160,0.09,97,63, 582, 57.60, 330.40
39973,15993,2015-10-05,12:24:00,4,Go-Sh-UAGTSSR,2837,EU-WE-FRANCE,160,0.07,97,63, 595, 44.80, 343.20
39977,15995,2015-08-22,11:24:00,4,Go-Sh-UAGTSSR,4381,EU-WE-FRANCE,160,0.06,97,63, 602, 38.40, 349.60
42612,17045,2015-09-06,19:16:00,4,Go-Sh-UAGTSSR,547,EU-WE-BELGIUM,160,0.18,97,63, 525, 115.20, 272.80
42653,17056,2015-09-06,23:07:00,4,Go-Sh-UAGTSSR,2229,EU-SE-SPAIN,160,0.17,97,63, 531, 108.80, 279.20
43110,17236,2017-09-10,15:58:00,4,Go-Sh-UAGTSSR,12064,EU-WE-GERMANY,160,0.1,97,63, 576, 64, 324
43353,17345,2015-09-11,04:22:00,4,Go-Sh-UAGTSSR,8463,EU-WE-FRANCE,160,0.09,97,63, 582, 57.60, 330.40
43942,17575,2015-09-14,12:57:00,4,Go-Sh-UAGTSSR,8111,EU-WE-GERMANY,160,0,97,63, 640, 0, 388
44059,17628,2016-05-06,15:15:00,4,Go-Sh-UAGTSSR,2767,EU-WE-GERMANY,160,0.2,97,63, 512, 128, 260
44109,17655,2015-09-15,16:58:00,4,Go-Sh-UAGTSSR,2811,EU-NE-UNITED,160,0.18,97,63, 525, 115.20, 272.80
44140,17668,2016-08-03,06:53:00,4,Go-Sh-UAGTSSR,8105,EU-SE-ITALY,160,0.17,97,63, 531, 108.80, 279.20
44156,17675,2015-09-15,23:59:00,4,Go-Sh-UAGTSSR,6818,EU-WE-NETHERL,160,0.16,97,63, 538, 102.40, 285.60
44700,17891,2015-04-11,11:04:00,4,Go-Sh-UAGTSSR,4482,EU-WE-BELGIUM,160,0.03,97,63, 621, 19.20, 368.80
44708,17896,2016-09-19,11:33:00,4,Go-Sh-UAGTSSR,1500,EU-WE-FRANCE,160,0.02,97,63, 627, 12.80, 375.20
44754,17915,2016-06-10,13:37:00,4,Go-Sh-UAGTSSR,696,EU-NE-UNITED,160,0.01,97,63, 634, 6.40, 381.60
44937,17986,2017-09-16,00:53:00,4,Go-Sh-UAGTSSR,7607,EU-WE-FRANCE,160,0.18,97,63, 525, 115.20, 272.80
47596,19043,2015-04-29,05:47:00,4,Go-Sh-UAGTSSR,7944,EU-NE-UNITED,160,0.2,97,63, 512, 128, 260
47604,19046,2015-05-06,20:40:00,4,Go-Sh-UAGTSSR,614,EU-WE-GERMANY,160,0.18,97,63, 525, 115.20, 272.80
47650,19063,2015-05-01,19:27:00,4,Go-Sh-UAGTSSR,9630,EU-WE-FRANCE,160,0.17,97,63, 531, 108.80, 279.20
47672,19071,2015-07-02,23:13:00,4,Go-Sh-UAGTSSR,3125,EU-SE-SPAIN,160,0.16,97,63, 538, 102.40, 285.60
47677,19073,2015-10-06,09:46:00,4,Go-Sh-UAGTSSR,2965,EU-SE-SPAIN,160,0.15,97,63, 544, 96, 292
48314,19323,2015-02-15,08:31:00,4,Go-Sh-UAGTSSR,6008,EU-SE-SPAIN,160,0.05,97,63, 608, 32, 356
48369,19346,2015-10-10,09:24:00,4,Go-Sh-UAGTSSR,7988,EU-WE-GERMANY,160,0.04,97,63, 614, 25.60, 362.40
